"","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S1S","S2S","S3S","S4S","S5S","S6S","S7S","S8S","S9S","S10S","S11S","S12S","S13S","close"
"51",30.0350600552968,0,13.6821045416558,0,0,0,13.5565428492791,0,13.5932577754544,8.82458297120565,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
"52",26.297272772026,0,13.2159594308848,0,0,0,14.6342527979227,0,3.78089625666412,8.19856784758857,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
"53",16.0099036132973,0,18.3365950589186,0,0,0,11.1991207669143,0,10.9207938695102,10.7595816825959,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
"54",22.2235415492346,0,7.00892671196102,0,0,0,8.69560093072779,0,7.28740626495328,12.0773921682933,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
"55",8.81161699937207,0,8.67668742239521,0,0,0,10.1329917409635,0,5.30490892029901,11.2407217889295,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
"56",10.3685290551709,0,7.0474836891676,0,0,0,6.83619759945571,0,4.44850124949098,8.38145658422305,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
"57",7.35368996472806,0,9.57290318874396,0,6.4873356678324,0,8.50971115984254,0,2.75217986837129,4.60169782803982,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
"58",4.52182863697241,0,7.83160445297175,0,14.0464564050044,0,9.31828479464747,0,5.45759053611465,9.05127265983309,26.5282078525621,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
"59",3.88420606201092,0,0,0,11.8912033961772,0,6.22850831843577,0,3.60586102672552,13.7810646476262,12.3142309400131,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0
"60",1.56070064898826,0,0,0,10.5886674074978,0,10.8534887124778,0,4.75963284352524,22.310148660299,13.2697092572706,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0
"61",2.87022505053375,0,0,0,2.91086283670737,0,7.91162309571541,0,0,0,8.25819441487193,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
"62",2.14405686657508,0,0,0,7.47135642473057,0,0,0,0,0,8.2152526302803,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"63",1.21298411657764,0,0,0,5.44143758330116,0,0,0,0,0,5.70230563189013,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"64",3.0325377742448,0,0,0,4.50092350997966,0,0,0,0,0,5.53003170143947,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"65",3.95388678169181,4.63633782940951,0,0,2.6195998560145,0,0,0,0,0,7.4211387406766,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
"66",4.47983983892408,5.24626854817636,0,0,1.82983294877768,0,0,0,0,0,7.91983761477551,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
"67",1.92269679336213,5.17573409718015,0,0,1.1735668801784,0,0,0,0,0,5.76032686079114,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1
"68",0,2.39045811931076,0,0,2.91011960559513,0,0,0,0,0,2.17570976950484,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
"69",0,5.33268204140053,0,0,1.57728625991193,0,0,0,0,0,3.32530941184256,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
"70",0,4.05039131497858,0,0,1.33173401325743,0,0,0,0,0,3.33285439651789,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
"71",0,4.12072790916065,0,0,1.32682435569214,0,0,0,0,0,2.99533239668698,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
"72",0,7.00488022494195,0,0,0.488021549974762,0,0,0,0,0,3.23822193903106,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
"73",0,5.68887331864898,0,0,0.0612788157606452,0,0,0,0,0,5.51401391266922,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
"74",9.20686718873818,6.45177268004695,0,0,0,0,-0.130763890259088,0,0,0,2.82512889050267,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"75",11.3546005794008,6.80366695665947,0,0,0,0.486821370863875,0.875183516372025,0,0,0,3.68666157724908,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1
"76",7.64230880063856,9.10560727844321,0,0,0,1.63244695193501,-0.645285632840196,0,0,0,3.86663594883887,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0
"77",9.13291375800912,8.92332085557078,0,0,0,0.643493689876919,2.34062806552021,0,0,0,4.83093028638046,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0
"78",8.56955805690594,9.75745186241716,0,0,0,4.91752542179752,0,0,0,0,2.759753410515,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
"79",5.07462038533231,4.13356025139015,0,0,0,5.29377298544168,0,0,0,0,1.91995183264997,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
"80",10.094043469833,9.39338454602855,0,0,0,4.82425644047084,6.38268792920134,0,0,0,1.17011058548211,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0
"81",10.1913263668996,9.26987529196576,0,0,0,3.12044755017913,9.61961995475081,0,0,0,1.66793651923793,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0
"82",5.69937278155821,8.64724399138435,0,0,0,8.46538016760257,8.71219061453922,0,0,0,5.99126164358125,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0
"83",5.40480295069914,12.126093614083,0,0,0,2.456563647268,11.8922594532732,0,0,0,1.27047971810574,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0
"84",11.366137156087,0,0,0,0,1.97400851201965,7.81549271136721,0,0,0,0.312704554275984,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
"85",6.40243088289119,0,0,0,0,3.05162201185177,6.1762851306995,0,0,0,1.77566544839828,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
"86",10.5249404368934,0,0,0,0,7.29724061578855,9.13133767092038,0,0,0,2.9928431868755,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
"87",8.82652348007426,0,0,0,0,6.54751589461852,15.4749715122003,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"88",16.1468327303039,0,0,0,0,5.98679831160726,0,0,0,0,0,0,0.145525653433076,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"89",6.45937205524384,0,0,0,0,0.875600941527261,0,0,0,0,0,0,2.28500241404883,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"90",4.08099038332542,0,0,0,0,10.9810801303762,0,0,0,0,0,0,3.24863940811767,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"91",7.86898607695684,0,0,0,0,2.54218667524813,0,0,0,0,0,0,1.34234196876748,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"92",10.4175074993218,0,0,0,0,4.39957785271728,0,16.5997505958465,0,0,0,0,4.50338759693499,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"93",7.43080570893682,0,0,0,0,3.69110800148665,0,14.8223883041001,0,0,0,0,0.919411782409614,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"94",11.5374300955352,0,0,0,0,14.5044697211909,0,8.55899037709806,0,0,0,0,1.94026762962003,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"95",13.3825579362625,0,0,0,0,7.18005080439599,0,14.3392218225931,0,0,0,0,4.18765045181789,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"96",9.95235552360013,0,0,0,0,4.985085345565,0,0,0,0,0,0,0.633363490341691,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"97",10.265590452534,0,0,0,0,5.88169032960732,0,0,0,0,0,0,1.04887723531482,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"98",15.6290561091934,24.716678596175,0,0,0,5.79993051219826,0,0,0,0,0,0,3.17556826160814,1,1,0,0,0,1,0,0,0,0,0,0,1,0
"99",16.5344271690765,24.727965812881,0,0,0,5.85408285053933,0,0,0,0,0,0,3.3128028115091,1,1,0,0,0,1,0,0,0,0,0,0,1,0
"100",20.8919981617695,17.1066438323094,0,0,0,7.8058336239688,0,0,0,0,0,0,2.18541919340461,1,1,0,0,0,1,0,0,0,0,0,0,1,0
"101",30.0292572322518,0,19.4283535108658,0,0,0,14.2356795110714,0,10.6581122637671,12.701378727919,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
"102",30.0898897389885,0,19.4138350755766,0,0,0,12.1291795805993,0,9.60416616218959,15.9075444637437,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
"103",29.8313070342616,0,17.0141709125743,0,0,0,15.9734995647785,0,11.3290739554715,9.48767567914451,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
"104",10.7892367288486,0,5.69554693171489,0,0,0,5.41976511953717,0,4.40288938440148,10.1335127014329,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
"105",7.88458626293751,0,8.78623554344162,0,0,0,16.0619626630906,0,4.12958555592,8.14798250116277,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
"106",12.2428282862901,0,7.66828892924729,0,0,0,11.1084114099478,0,1.97225264222012,4.65516502007037,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
"107",6.92394043737267,0,5.23117590340487,0,18.5905319206637,0,7.69048638462409,0,5.21211450158897,15.8183471838943,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
"108",3.12412425427525,0,5.20030724432787,0,10.4999967764349,0,6.32567307455564,0,4.81440202548787,9.73535335390458,21.5596891197201,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
"109",0.240999322181307,0,0,0,6.05925979122741,0,9.14566931911736,0,4.51033796050296,6.24339575455597,11.1018859290324,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0
"110",-0.391444412885451,0,0,0,8.53760770405924,0,8.36269445187991,0,7.70823324647469,13.6615479206362,8.65314017983194,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0
"111",2.94749753139274,0,0,0,4.51524960472671,0,10.5926023319285,0,0,0,7.00985810284066,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
"112",1.00300631097112,0,0,0,9.08525251481484,0,0,0,0,0,4.1537368719053,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"113",1.52744714369405,0,0,0,2.56822139099231,0,0,0,0,0,4.72214509241071,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"114",-0.858648231770794,0,0,0,2.74783822938009,0,0,0,0,0,5.80467904734983,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"115",3.64593770131792,7.78099396352699,0,0,4.15335539097284,0,0,0,0,0,7.54095188779221,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
"116",8.21973947174075,4.02160113791007,0,0,2.62598520773689,0,0,0,0,0,6.87377153340745,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
"117",2.74093161920641,2.15031999297171,0,0,0.130539004287067,0,0,0,0,0,5.06766959004971,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1
"118",0,4.26234925099656,0,0,2.18312756426167,0,0,0,0,0,1.63721708745813,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
"119",0,5.89133963058413,0,0,1.26905088094002,0,0,0,0,0,7.78128190164081,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
"120",0,0.683735899747299,0,0,0.276643872566156,0,0,0,0,0,5.06754831791836,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
"121",0,4.62703179061269,0,0,-0.250106093669958,0,0,0,0,0,4.35379488426042,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
"122",0,5.91819997183711,0,0,1.00486620590264,0,0,0,0,0,2.04185970793892,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
"123",0,1.91043975476994,0,0,-0.169502289713534,0,0,0,0,0,9.03655123466536,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
"124",11.7734167545943,5.72830946970288,0,0,0,0,0.281439347082157,0,0,0,6.80106010327853,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"125",11.6124496334752,8.44587309702151,0,0,0,2.4505057995245,1.22534907109266,0,0,0,5.32466374176479,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1
"126",6.69140663021011,7.07748357463794,0,0,0,0.497178557398247,1.03294939571349,0,0,0,4.02992647701415,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0
"127",11.6426029393994,5.6884945567194,0,0,0,3.53929480911543,4.3581243821432,0,0,0,4.41784416199458,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0
"128",8.91523467433001,16.1788540592137,0,0,0,2.01602060581109,0,0,0,0,0.442234707668269,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
"129",10.7472734913819,11.8226492036707,0,0,0,2.09289929048906,0,0,0,0,3.43318846011297,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
"130",12.5199033184872,12.3882441147808,0,0,0,2.52110411491759,7.88226208727726,0,0,0,3.31960235440388,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0
"131",10.5166243328685,9.20734940431263,0,0,0,-0.508920811585074,7.18949381734506,0,0,0,0.869141643178904,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0
"132",9.8429527278218,17.2376654552982,0,0,0,3.45725729962288,4.70883457525191,0,0,0,3.30463411708513,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0
"133",7.88062382718694,19.1392173147476,0,0,0,6.07291768831583,3.19873401801368,0,0,0,1.95315181025777,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0
"134",4.10231913044529,0,0,0,0,6.28623889667067,9.21151042693995,0,0,0,2.4220448265613,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
"135",9.49731518995202,0,0,0,0,5.93477794331904,14.261086634588,0,0,0,1.71477717482425,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
"136",8.64600387061946,0,0,0,0,8.21536037178298,19.0726289747582,0,0,0,2.24079470972075,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
"137",10.4612359450058,0,0,0,0,7.31155897636824,13.3781594105261,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"138",16.240778554728,0,0,0,0,8.31548715866711,0,0,0,0,0,0,1.28971115445907,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"139",12.0460816828277,0,0,0,0,5.342129356169,0,0,0,0,0,0,3.73333544425217,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"140",15.1233524664741,0,0,0,0,3.9243520083971,0,0,0,0,0,0,5.26433010118423,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"141",8.02801512534684,0,0,0,0,10.1648501811545,0,0,0,0,0,0,2.57945900949109,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"142",5.65799370441887,0,0,0,0,9.04799792969554,0,11.2051085546245,0,0,0,0,4.1535317678108,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"143",11.8351836255022,0,0,0,0,1.16762784581773,0,23.7310498048874,0,0,0,0,1.45849822085762,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"144",11.0506629743513,0,0,0,0,5.54922800308067,0,8.47646897844609,0,0,0,0,3.32729350381974,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"145",6.94332468988183,0,0,0,0,6.8784411100001,0,9.70437636584931,0,0,0,0,1.68370917136292,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"146",9.13199240132757,0,0,0,0,2.62993145393651,0,0,0,0,0,0,2.92255383806379,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"147",15.0455108831065,0,0,0,0,8.96824991992242,0,0,0,0,0,0,1.83949854321748,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"148",11.7047006961619,26.7901223773294,0,0,0,10.732002926481,0,0,0,0,0,0,2.57107966365681,1,1,0,0,0,1,0,0,0,0,0,0,1,0
"149",16.6870891238718,28.8681258462782,0,0,0,8.20980587061676,0,0,0,0,0,0,3.97719157238281,1,1,0,0,0,1,0,0,0,0,0,0,1,0
"150",18.6100918652617,17.0570251752365,0,0,0,7.27400175821007,0,0,0,0,0,0,2.81855124596967,1,1,0,0,0,1,0,0,0,0,0,0,1,0
"151",0,0,3.71366750857922,0,13.5857419265941,0,26.4838239915838,0,10.240125623227,21.9502371775901,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0
"152",0,0,10.7391622590739,0,18.2278865249563,0,0,0,6.2380117786081,15.7815703214423,26.4490174542734,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0
"153",0,0,1.69944435917411,0,9.35358310792617,0,0,0,9.24600783067307,13.425326869557,10.0297323500039,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0
"154",0,0,7.53740850615214,0,8.69648193968043,0,0,0,10.5004583618152,16.9005309031159,24.0634258514391,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0
"155",0,0,4.37691063431055,0,9.62352164752334,0,0,0,-0.686061284042741,9.31554068305876,22.1709407144637,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0
"156",0,0,1.07499903153506,0,9.89715918079802,0,0,0,8.79697909689908,13.2348333694776,18.1156494976331,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0
"157",0,0,3.72476395220816,0,5.6356265351955,0,0,0,6.82909119365016,12.7866135274624,25.5988009304966,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0
"158",0,0,3.75600334116118,0,11.0275138687637,0,0,0,7.01388897782141,10.7468374413939,19.3882615189512,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0
"159",0,0,1.2438426599839,0,10.1575139391083,0,0,0,6.00430409549677,12.1628156887856,9.96241670947503,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0
"160",0,0,6.36842411512519,0,1.66966426591729,0,20.1811755963662,0,6.19818390932751,15.5907390121312,22.5120260076071,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0
"161",0,0,1.20712468485944,0,12.2649368915572,0,16.243683234553,0,8.23058716590509,14.4828263791859,20.4357583627406,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0
"162",6.69611686209637,0,2.40342727067522,0,9.71816946887934,0,19.3890248952461,0,7.94084062173351,8.03133221445032,12.8263421194047,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
"163",2.74764685825793,0,7.98800130745606,0,14.5311428297964,0,15.8507362343384,0,2.48408071763238,7.48370141938205,19.2078792584997,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
"164",3.4469465034578,0,6.00126322755883,0,20.3869277149601,0,9.65966045637748,0,4.06328383875969,10.9077999190926,12.3334832790328,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
"165",2.92970519017161,0,19.8709364229556,0,13.0506079736567,0,9.45395475545228,0,2.44525079627641,9.59885446426798,19.0935610042305,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
"166",4.87469232158982,0,0,0,0,0,8.34261397437429,0,5.69237304144405,6.59300977178848,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
"167",2.37416362074466,0,0,0,0,0,7.70942337954968,0,2.83137624779329,8.28887151239281,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
"168",9.72643092166567,0,0,0,0,0,12.4371754356255,0,4.3837695183016,10.3701134751201,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
"169",5.05807270483686,0,0,0,0,0,7.79628489723062,0,1.78344721476298,4.89325249089507,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
"170",5.8770366957263,0,0,0,0,0,6.67043866649166,0,1.65523555313617,6.1076745509664,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
"171",5.19394790169468,0,0,0,0,0,4.44713412670833,0,5.26509218219919,12.4686035870568,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
"172",9.80551079631814,0,0,0,0,0,8.22491641186517,0,3.0375338743785,4.08323555185448,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
"173",6.95755387721699,0,0,0,0,0,7.46450108925285,0,1.98686680787653,6.15216534150346,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
"174",8.18280401119003,0,0,0,0,0,4.36924097321365,9.98109010576731,5.58455740669758,4.02030667945368,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0
"175",7.02001616077925,0,0,0,0,0,4.3623701331166,5.90626557509787,7.19347516078822,4.43043600618411,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0
"176",11.0277804350646,0,0,0,0,0,6.97366902014015,5.66781308193828,9.28837658889102,3.9811310815902,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0
"177",9.68089539920858,0,0,0,0,0,5.32714333585818,1.37487763571321,12.0451145352239,5.78738943708884,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0
"178",5.79550030027199,0,0,0,0,0,5.28891284279316,3.40462744966902,0,2.79122336693144,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
"179",11.0269779009488,0,0,0,0,0,6.7895557617162,1.53625241359711,0,4.55736389561169,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
"180",6.27895687627888,0,0,0,0,0,5.20946005169387,5.06614200800763,0,5.00208835724822,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
"181",9.69372866598592,0,0,0,0,0,8.44676845883322,1.65806046524765,0,3.59618451442654,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
"182",9.1427052038924,0,0,0,0,0,8.48347951673919,6.31991774028586,0,1.84481212448246,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
"183",7.78900593939593,0,0,0,0,0,8.20231902725036,4.96444391254842,0,6.73929744433669,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
"184",6.47749968361503,0,0,0,0,0,4.90727080309974,4.57972551447647,0,-0.0967891961073553,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
"185",4.2879752318544,0,0,0,0,0,6.3903489049355,0.823709864297728,0,0.584360501630572,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
"186",8.36827493349405,0,0,0,0,0,5.48616350951752,3.26582643915221,0,2.10478101268828,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
"187",12.3610606402428,0,0,0,0,0,7.51852952913713,4.32992007770699,0,1.92536162291368,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
"188",3.35549740917564,0,0,0,0,16.7942383648709,7.33724242149887,7.14476378955727,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
"189",7.03533873553139,0,0,0,0,5.68636837673192,2.70899805014727,16.455623878601,0,0,0,0,5.05784468812805,1,0,0,0,0,1,1,1,0,0,0,0,1,0
"190",8.03616674007253,0,0,0,0,2.89683274726158,0,0,0,0,0,0,3.64399543359526,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"191",11.6858705504567,17.7984743139485,0,0,0,8.78097898126437,0,0,0,0,0,0,0.581420164787097,1,1,0,0,0,1,0,0,0,0,0,0,1,0
"192",8.64567679710174,19.6146426754085,0,0,0,6.66210522842852,0,0,0,0,0,0,0.214109303685081,1,1,0,0,0,1,0,0,0,0,0,0,1,0
"193",16.3418546917309,11.8323275290855,0,0,0,6.36229792776473,0,0,0,0,0,1.53412257968626,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
"194",23.551972433194,12.3379473120607,0,0,0,3.78957263075378,0,0,0,0,0,0.439333111256707,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
"195",21.595195173874,11.1345503432655,0,0,0,5.51340237243176,0,0,0,0,0,0.121816798536744,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
"196",33.0849919038608,19.9506545777649,0,0,0,5.35080274114485,0,0,0,0,0,3.20784810734969,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
"197",25.7455890465501,12.2999084661439,0,0,0,0.0527155802618807,0,0,0,0,0,2.84274982012441,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
"198",25.0990988816672,23.8023696956276,0,0,0,7.64069852462057,0,0,0,0,0,2.33581311472889,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
"199",7.5713084627291,13.0578516698959,0,0,0,4.73156767085128,0,0,0,0,0,4.78000043344072,9.37998298581403,1,1,0,0,0,1,0,0,0,0,0,1,1,0
"200",21.8752354183687,13.0184776725353,0,0,0,7.93663844382107,0,0,0,0,0,0,2.44951483182397,1,1,0,0,0,1,0,0,0,0,0,0,1,0
"201",0,0,6.55399830083339,0,20.6810604151974,0,20.17162375254,0,5.72433995526524,13.7334815479851,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0
"202",0,0,7.12111200650031,0,16.3184430848661,0,26.1909804968008,0,8.90890979722972,11.2450535513428,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0
"203",0,0,4.45276471574607,0,15.6452262886736,0,19.4624566572364,0,8.11439485922202,17.1464820550972,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0
"204",0,0,7.87801236284205,0,13.0769816807976,0,21.0173953867307,0,5.99220605047611,12.2285388023108,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0
"205",0,0,3.89094190268171,0,21.1725486847263,0,16.4624108572743,0,8.26975842930294,10.0623496683763,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0
"206",0,0,4.77191244281471,0,19.8681864282063,0,14.6826771121786,0,5.11365910220592,8.11610554763234,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0
"207",0,0,9.36572256293847,0,21.9229336398264,0,21.8324757329843,0,10.0167227357066,5.44810580065031,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0
"208",0,0,7.55049326693272,0,10.3531912536138,0,17.6848579612433,0,5.13469018123685,7.01037252431151,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0
"209",0,0,9.11334136089797,0,18.7942926453149,0,6.91592017730589,0,3.22690434205536,9.91108716087817,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0
"210",0,0,8.51223993925038,0,26.2065676456801,0,9.55881825921321,0,5.69524902889255,7.58317081675182,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0
"211",7.02727884332028,0,6.09880546972316,0,16.0698247271216,0,10.0363478417486,0,4.92716845595366,11.1929906438025,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
"212",10.982156840613,0,11.2213319567916,0,0,0,9.77877588617081,0,2.68195297117947,7.56156286689641,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
"213",7.50805873456092,0,8.67582312676482,0,0,0,13.8771682721166,0,6.31200530535689,7.43793373154563,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
"214",9.55365349670953,0,4.62332188115423,0,0,0,8.79822694497432,0,5.2542583573485,8.07145054630469,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
"215",8.90878107656553,0,8.67386666143894,0,0,0,15.6592246728457,0,4.00374788407259,6.83605407390873,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
"216",14.2853646458106,0,16.3074949995957,0,0,0,13.9595480066139,0,3.15359301515625,8.70018702549696,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
"217",10.6856272937478,0,0,0,0,0,9.94110522347649,0,4.56606522115509,5.47441186046204,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
